question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
如何加强新疆小贷公司的社会监督？,地方金融组织_新疆维吾尔自治区地方金融管理局,第七条_7,2023-06-15,2023-07-01,款公司，可委托审计机构对其进行独立审计，审计结果作为查处 其违法违规行为的基本依据；对不能有效控制和化解经营风险的 小额贷款公司，及时提出处置意见，并向自治区地方金融管理局、 兵团地方金融管理局报告； （七）建立社会监督机制，设立监督电话，充分利用和发挥 社会监督力量，加强对小额贷款公司经营行为的约束、监督，提 高监督实效； （八）加强监管队伍建设，配置与辖区监管对象数量、业务 规模相匹配的专职监管力量，不断提高专业化监管水平。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_46_3,policy,2025-12-31T15:22:41.018521,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
审计机构出具的小贷公司审计结果能用来干嘛？,地方金融组织_新疆维吾尔自治区地方金融管理局,第七条_3,2023-06-15,2023-07-01,款公司，可委托审计机构对其进行独立审计，审计结果作为查处 其违法违规行为的基本依据；对不能有效控制和化解经营风险的 小额贷款公司，及时提出处置意见，并向自治区地方金融管理局、 兵团地方金融管理局报告； （七）建立社会监督机制，设立监督电话，充分利用和发挥 社会监督力量，加强对小额贷款公司经营行为的约束、监督，提 高监督实效； （八）加强监管队伍建设，配置与辖区监管对象数量、业务 规模相匹配的专职监管力量，不断提高专业化监管水平。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_46_4,policy,2025-12-31T15:22:41.018521,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司市场准入由哪些部门负责？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十三条,,,第二十三条自治区、兵团的公安、市场监管和人民银行、 国家金融监管总局派出机构等部门应按照国家和自治区有关政 策文件、法律、法规规定，严把小额贷款公司市场准入关，依法 办理设立、变更、注销等登记相关工作；进行利率和资金流向跟 踪监管，将符合条件的小额贷款公司纳入征信系统；依法查处小 额贷款公司重大非法集资案件等相关工作。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_47_0,policy,2025-12-31T15:22:47.353440,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司设立登记找哪个部门办？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十三条,,,第二十三条自治区、兵团的公安、市场监管和人民银行、 国家金融监管总局派出机构等部门应按照国家和自治区有关政 策文件、法律、法规规定，严把小额贷款公司市场准入关，依法 办理设立、变更、注销等登记相关工作；进行利率和资金流向跟 踪监管，将符合条件的小额贷款公司纳入征信系统；依法查处小 额贷款公司重大非法集资案件等相关工作。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_47_1,policy,2025-12-31T15:22:47.353440,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司利率和资金流向谁来监管？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十三条,,,第二十三条自治区、兵团的公安、市场监管和人民银行、 国家金融监管总局派出机构等部门应按照国家和自治区有关政 策文件、法律、法规规定，严把小额贷款公司市场准入关，依法 办理设立、变更、注销等登记相关工作；进行利率和资金流向跟 踪监管，将符合条件的小额贷款公司纳入征信系统；依法查处小 额贷款公司重大非法集资案件等相关工作。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_47_2,policy,2025-12-31T15:22:47.353440,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
符合条件的小额贷款公司能不能上征信系统？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十三条,,,第二十三条自治区、兵团的公安、市场监管和人民银行、 国家金融监管总局派出机构等部门应按照国家和自治区有关政 策文件、法律、法规规定，严把小额贷款公司市场准入关，依法 办理设立、变更、注销等登记相关工作；进行利率和资金流向跟 踪监管，将符合条件的小额贷款公司纳入征信系统；依法查处小 额贷款公司重大非法集资案件等相关工作。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_47_3,policy,2025-12-31T15:22:47.353440,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司非法集资案件归谁查处？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十三条,,,第二十三条自治区、兵团的公安、市场监管和人民银行、 国家金融监管总局派出机构等部门应按照国家和自治区有关政 策文件、法律、法规规定，严把小额贷款公司市场准入关，依法 办理设立、变更、注销等登记相关工作；进行利率和资金流向跟 踪监管，将符合条件的小额贷款公司纳入征信系统；依法查处小 额贷款公司重大非法集资案件等相关工作。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_47_4,policy,2025-12-31T15:22:47.353954,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司监管重点包括哪些方面？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十四条,2023-06-15,2023-07-01,第二十四条地方金融管理机构对小额贷款公司的治理结 构、内部控制、资产质量、资产损失准备充足率、融资比例、贷 款投向等方面实施全面监管。管理的重点是严禁小额贷款公司出 现任何形式的非法集资、违背利率政策发放贷款、抽逃资本、洗 钱、使用非法手段催债等非法金融活动。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_48_0,policy,2025-12-31T15:22:55.886509,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
地方金融局对小贷公司内控和资产质量怎么监管？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十四条,2023-06-15,2023-07-01,第二十四条地方金融管理机构对小额贷款公司的治理结 构、内部控制、资产质量、资产损失准备充足率、融资比例、贷 款投向等方面实施全面监管。管理的重点是严禁小额贷款公司出 现任何形式的非法集资、违背利率政策发放贷款、抽逃资本、洗 钱、使用非法手段催债等非法金融活动。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_48_1,policy,2025-12-31T15:22:55.886509,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司哪些行为属于严禁的非法金融活动？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十四条,2023-06-15,2023-07-01,第二十四条地方金融管理机构对小额贷款公司的治理结 构、内部控制、资产质量、资产损失准备充足率、融资比例、贷 款投向等方面实施全面监管。管理的重点是严禁小额贷款公司出 现任何形式的非法集资、违背利率政策发放贷款、抽逃资本、洗 钱、使用非法手段催债等非法金融活动。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_48_2,policy,2025-12-31T15:22:55.886509,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司融资比例和贷款投向受谁监管？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十四条,2023-06-15,2023-07-01,第二十四条地方金融管理机构对小额贷款公司的治理结 构、内部控制、资产质量、资产损失准备充足率、融资比例、贷 款投向等方面实施全面监管。管理的重点是严禁小额贷款公司出 现任何形式的非法集资、违背利率政策发放贷款、抽逃资本、洗 钱、使用非法手段催债等非法金融活动。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_48_3,policy,2025-12-31T15:22:55.886509,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司资产损失准备充足率监管要求是什么？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十四条,2023-06-15,2023-07-01,第二十四条地方金融管理机构对小额贷款公司的治理结 构、内部控制、资产质量、资产损失准备充足率、融资比例、贷 款投向等方面实施全面监管。管理的重点是严禁小额贷款公司出 现任何形式的非法集资、违背利率政策发放贷款、抽逃资本、洗 钱、使用非法手段催债等非法金融活动。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_48_4,policy,2025-12-31T15:22:55.886509,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
哪些情况下小贷公司会被列为重点检查对象？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十五条,2023-06-15,2023-07-01,第二十五条小额贷款公司有下列情形之一的，各级地方金 融管理机构可以将其列为重点检查对象，并可以委托会计师事务 所对小额贷款公司的经营情况、财务状况、风险情况、内部控制 制度及执行情况等进行审计： -13-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_49_0,policy,2025-12-31T15:23:00.923587,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
地方金融监管机构能否委托会计师事务所审计小贷公司？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十五条,2023-06-15,2023-07-01,第二十五条小额贷款公司有下列情形之一的，各级地方金 融管理机构可以将其列为重点检查对象，并可以委托会计师事务 所对小额贷款公司的经营情况、财务状况、风险情况、内部控制 制度及执行情况等进行审计： -13-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_49_1,policy,2025-12-31T15:23:00.923587,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司被重点检查时可能涉及哪些审计内容？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十五条,2023-06-15,2023-07-01,第二十五条小额贷款公司有下列情形之一的，各级地方金 融管理机构可以将其列为重点检查对象，并可以委托会计师事务 所对小额贷款公司的经营情况、财务状况、风险情况、内部控制 制度及执行情况等进行审计： -13-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_49_2,policy,2025-12-31T15:23:00.923587,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
担保公司哪些情况会被列为重点检查对象？,地方金融组织_新疆维吾尔自治区地方金融管理局,第四条_4,2023-06-15,2023-07-01,（一）业务或者财务出现重大异常； （二）不按要求提交或者提供虚假的报告、报表、文件和资 料； （三）涉嫌重大违法违规行为； （四）需要重点检查的其他情形。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_50_0,policy,2025-12-31T15:23:03.564031,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司协会在行业监管中起什么作用？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十六条,2023-10-01,2023-10-01,第二十六条自治区小额贷款公司行业协会、兵团地方金融 组织协会应当发挥服务、协调、自律和配合监管作用，加强会员 自律管理，提高从业人员素质，加大行业宣传力度，维护行业合 法权益，配合自治区地方金融管理局、兵团地方金融管理局促进 行业规范健康发展。 第五章违法违规行为处理 第二十七条地方金融管理机构对小额贷款公司违法违规行 为，可视情节轻重依法依规采取风险提示、监管谈话、出具警示 函、责令限期整改、通报批评、撤销业务经营资质等监管措施； 涉嫌违法犯罪的，移交公安机关进行处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_51_0,policy,2025-12-31T15:23:12.188813,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
兵团小贷协会需要配合哪些监管工作？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十六条,2023-10-01,2023-10-01,第二十六条自治区小额贷款公司行业协会、兵团地方金融 组织协会应当发挥服务、协调、自律和配合监管作用，加强会员 自律管理，提高从业人员素质，加大行业宣传力度，维护行业合 法权益，配合自治区地方金融管理局、兵团地方金融管理局促进 行业规范健康发展。 第五章违法违规行为处理 第二十七条地方金融管理机构对小额贷款公司违法违规行 为，可视情节轻重依法依规采取风险提示、监管谈话、出具警示 函、责令限期整改、通报批评、撤销业务经营资质等监管措施； 涉嫌违法犯罪的，移交公安机关进行处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_51_1,policy,2025-12-31T15:23:12.188813,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司违规会被采取哪些监管措施？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十七条,2023-10-01,2023-10-01,第二十六条自治区小额贷款公司行业协会、兵团地方金融 组织协会应当发挥服务、协调、自律和配合监管作用，加强会员 自律管理，提高从业人员素质，加大行业宣传力度，维护行业合 法权益，配合自治区地方金融管理局、兵团地方金融管理局促进 行业规范健康发展。 第五章违法违规行为处理 第二十七条地方金融管理机构对小额贷款公司违法违规行 为，可视情节轻重依法依规采取风险提示、监管谈话、出具警示 函、责令限期整改、通报批评、撤销业务经营资质等监管措施； 涉嫌违法犯罪的，移交公安机关进行处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_51_2,policy,2025-12-31T15:23:12.188813,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司违法涉嫌犯罪的会怎么处理？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十七条,2023-10-01,2023-10-01,第二十六条自治区小额贷款公司行业协会、兵团地方金融 组织协会应当发挥服务、协调、自律和配合监管作用，加强会员 自律管理，提高从业人员素质，加大行业宣传力度，维护行业合 法权益，配合自治区地方金融管理局、兵团地方金融管理局促进 行业规范健康发展。 第五章违法违规行为处理 第二十七条地方金融管理机构对小额贷款公司违法违规行 为，可视情节轻重依法依规采取风险提示、监管谈话、出具警示 函、责令限期整改、通报批评、撤销业务经营资质等监管措施； 涉嫌违法犯罪的，移交公安机关进行处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_51_3,policy,2025-12-31T15:23:12.188813,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
对小贷公司违规行为能出具警示函吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十七条,2023-10-01,2023-10-01,第二十六条自治区小额贷款公司行业协会、兵团地方金融 组织协会应当发挥服务、协调、自律和配合监管作用，加强会员 自律管理，提高从业人员素质，加大行业宣传力度，维护行业合 法权益，配合自治区地方金融管理局、兵团地方金融管理局促进 行业规范健康发展。 第五章违法违规行为处理 第二十七条地方金融管理机构对小额贷款公司违法违规行 为，可视情节轻重依法依规采取风险提示、监管谈话、出具警示 函、责令限期整改、通报批评、撤销业务经营资质等监管措施； 涉嫌违法犯罪的，移交公安机关进行处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_51_4,policy,2025-12-31T15:23:12.188813,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司未经批准设立会怎么处理？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_0,policy,2025-12-31T15:23:19.006149,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
擅自开展小贷业务被查到会移交公安吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_1,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆哪里管小贷公司的设立审批？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_2,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆和兵团小贷公司审批由谁负责？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_3,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
无证经营小贷公司依据什么法规查处？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十八条,,,第二十八条未经自治区地方金融管理局、兵团地方金融管 理局批准，擅自设立小额贷款公司的，依据国务院《无证无照经 营查处办法》（国务院令第684号）予以取缔或责令停止经营； 对未经审批擅自开展小额贷款公司业务并造成法律后果的，移交 公安机关处理。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_52_4,policy,2025-12-31T15:23:19.006185,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
失联或空壳小贷公司认定标准依据哪个文件？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_0,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆这边的失联小贷公司怎么处理？看什么规定？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_1,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
空壳小贷公司的处置依据是什么新规？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二十九条,,,第二十九条对“失联”或“空壳”小额贷款公司，认定标 准与处置按照《小额贷款公司监督管理暂行办法》（金规[2024] 26 号)有关规定执行。 第六章附则 -14-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_53_2,policy,2025-12-31T15:23:23.061588,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆担保评级实施细则由哪个部门解释？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十条,,,第三十条本实施细则由自治区地方金融管理局、兵团地方 金融管理局负责解释。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_54_0,policy,2025-12-31T15:23:24.567760,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司新业务什么时候开始按新规执行？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_0,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司旧贷款到期后能不能展期？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_1,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司存量业务怎么处理？到期续贷按什么执行？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_2,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
不符合新规的小贷公司有几年整改过渡期？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_3,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司监管规定和国家局不一致时以哪个为准？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十一条,,2025-09-01,第三十一条本实施细则自2025年9月1日施行，自治区、 兵团的小额贷款公司新开展的业务应当依照本实施细则规定执 行。本实施细则下发之前的存量业务可按原贷款合同执行至期限 结束，到期后不可展期，续贷按本实施细则执行；其他不符合本 实施细则要求的，原则上给予2年过渡期整改达标；本实施细则 印发之前有关规定与本实施细则不一致的，以本实施细则为准； 国家金融监督管理总局对小额贷款公司监督管理另有规定的，从 其规定。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_55_4,policy,2025-12-31T15:23:32.000677,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小额贷款公司监管新规何时生效？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_0,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
自治区小额贷款公司旧规还有效吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_1,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司监管依据现在是哪个文件？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_2,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司原实施意见废止了吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三十二条,,,第三十二条本实施细则发布之日起，原《关于规范自治区 小额贷款公司监督管理的实施意见》（新金规〔2021]1号）同 时废止。 -15-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_56_3,policy,2025-12-31T15:23:37.130952,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
